rem-trigger-schedule-switcher-disabler-cron-event-dev,cron(0 12 1 1 ? 2022),arn:aws:events:us-west-2:180477243137:rule/rem-trigger-schedule-switcher-disabler-cron-event-dev,Schedule rem-trigger-schedule-switcher function to disable REM offers trigger,ENABLED
rem-trigger-schedule-switcher-disabler-cron-event-prod,cron(0 0 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/rem-trigger-schedule-switcher-disabler-cron-event-prod,Schedule rem-trigger-schedule-switcher function to disable REM offers trigger,ENABLED
rem-trigger-schedule-switcher-enabler-cron-event-dev,cron(0 12 1 1 ? 2022),arn:aws:events:us-west-2:180477243137:rule/rem-trigger-schedule-switcher-enabler-cron-event-dev,Schedule rem-trigger-schedule-switcher function to enable REM offers trigger,ENABLED
rem-trigger-schedule-switcher-enabler-cron-event-prod,cron(0 15 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/rem-trigger-schedule-switcher-enabler-cron-event-prod,Schedule rem-trigger-schedule-switcher function to enable REM offers trigger,ENABLED
rem-whatsapp-notifier,cron(0 17 ? * 3-6 *),arn:aws:events:us-west-2:180477243137:rule/rem-whatsapp-notifier,Runs a lambda for notify users of Rem if approved martes-viernes,DISABLED
rem-whatsapp-notifier-2,cron(0 17 ? * 2 *),arn:aws:events:us-west-2:180477243137:rule/rem-whatsapp-notifier-2,Runs a lambda for notify users of Rem if approved lunes,DISABLED
resume-rem-cards-monday-cron-event-prod,cron(0 15 ? * 2 *),arn:aws:events:us-west-2:180477243137:rule/resume-rem-cards-monday-cron-event-prod,Schedule resume-rem-cards-temp function on mondays,ENABLED
resume-rem-cards-week-cron-event-prod,cron(0 15 ? * 3-6 *),arn:aws:events:us-west-2:180477243137:rule/resume-rem-cards-week-cron-event-prod,Schedule resume-rem-cards-temp function all days,ENABLED
salesforce-core-login-prod,rate(3 hours),arn:aws:events:us-west-2:180477243137:rule/salesforce-core-login-prod,Save the cookie in SF,ENABLED
salesforce-ltv-cron-event-dev,cron(0 12 * * ? *),arn:aws:events:us-west-2:180477243137:rule/salesforce-ltv-cron-event-dev,Schedule salesforce-ltv function,ENABLED
salesforce-ltv-cron-event-prod,cron(0 12 * * ? *),arn:aws:events:us-west-2:180477243137:rule/salesforce-ltv-cron-event-prod,Schedule salesforce-ltv function,ENABLED
schedule-execution,cron(35 12 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/schedule-execution,every day at 07:35 invoke product-email-notification lambda,ENABLED
schedule-execution-advisory-notification-7-mon,cron(00 13 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/schedule-execution-advisory-notification-7-mon,every day at 07:00 invoke advisory-notification lambda,DISABLED
schedule-execution-advisory-notification-7-wed,cron(00 13 ? * WED *),arn:aws:events:us-west-2:180477243137:rule/schedule-execution-advisory-notification-7-wed,every day at 07:00 invoke advisory-notification lambda,DISABLED
schedule-execution-kams,cron(30 16 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/schedule-execution-kams,every day at 10:30 am invoke kams-slak-notification lambda,ENABLED
search-cnbv-blocked-list,"cron(5 7,19 ? * * *)",arn:aws:events:us-west-2:180477243137:rule/search-cnbv-blocked-list,Schedule for CNBV lambda function,ENABLED
search-sdn-blocked-list,cron(0 0/1 * * ? *),arn:aws:events:us-west-2:180477243137:rule/search-sdn-blocked-list,Schedule for SDN lambda function,ENABLED
search-sdn-update-list,cron(0 5 * * ? *),arn:aws:events:us-west-2:180477243137:rule/search-sdn-update-list,Function that updates the black lists,ENABLED
send-email-alert-prod,cron(0 2 ? * 1 *),arn:aws:events:us-west-2:180477243137:rule/send-email-alert-prod,Send the verification email,ENABLED
send-email-with-statistics,cron(50 12 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/send-email-with-statistics,Send email with the information of logs in the last 7 days,ENABLED
send-login-reporter-for-product,cron(00 12 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/send-login-reporter-for-product,Send login information from logs in the last 7 days to product,ENABLED
sepomex_ongoing,cron(00 7 ? * * *),arn:aws:events:us-west-2:180477243137:rule/sepomex_ongoing,Lambda that executes every day at 1am to download the latest file of sepomex official website with the zip codes of mexico,ENABLED
sepomex_ongoing_dev,cron(00 7 ? * * *),arn:aws:events:us-west-2:180477243137:rule/sepomex_ongoing_dev,"Env: DEV
Lambda that executes every day at 1am to download the latest file of sepomex official website with the zip codes of mexico. ",ENABLED
session-core-srpago-bank-account-cron-event-dev,cron(0/20 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/session-core-srpago-bank-account-cron-event-dev,Schedule session-core-srpago-bank-account function,ENABLED
session-core-srpago-bank-account-cron-event-prod,cron(0/20 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/session-core-srpago-bank-account-cron-event-prod,Schedule session-core-srpago-bank-account function,ENABLED
sf-async-apex-executions-cron-event-dev,cron(0 0/4 1/1 * ? *),arn:aws:events:us-west-2:180477243137:rule/sf-async-apex-executions-cron-event-dev,Invoke my lambda every 4 hours each day,ENABLED
sf-async-apex-executions-cron-event-prod,cron(0 0/4 1/1 * ? *),arn:aws:events:us-west-2:180477243137:rule/sf-async-apex-executions-cron-event-prod,Invoke my lambda every 4 hours each day,ENABLED
slack-notifications-channel-webhook-cron-event-dev,cron(0 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/slack-notifications-channel-webhook-cron-event-dev,Schedule slack-notifications-channel-webhook function,ENABLED
slack-notifications-channel-webhook-cron-event-prod,cron(0 14 * * ? *),arn:aws:events:us-west-2:180477243137:rule/slack-notifications-channel-webhook-cron-event-prod,Schedule slack-notifications-channel-webhook function,ENABLED
spei-job-cron-event-prod,cron(0 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/spei-job-cron-event-prod,Schedule spei-job function,ENABLED
stp-disbursement-processor-banxico-cep-start-for-20-pm-prod,cron(0 2 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/stp-disbursement-processor-banxico-cep-start-for-20-pm-prod,Banxico cep day schedule start for 20 PM,ENABLED
stp-disbursement-processor-banxico-cep-start-prod,"cron(0 16,22 ? * MON-FRI *)",arn:aws:events:us-west-2:180477243137:rule/stp-disbursement-processor-banxico-cep-start-prod,Banxico cep day schedule start,ENABLED
stp-disbursement-processor-banxico-cutoff-prod,cron(20 00 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/stp-disbursement-processor-banxico-cutoff-prod,STP banxico cutoff process of queued orders,ENABLED
tasks-manager-cron-event-dev,rate(1 hour),arn:aws:events:us-west-2:180477243137:rule/tasks-manager-cron-event-dev,Schedule tasks-manager function,ENABLED
tasks-manager-cron-event-prod,rate(5 minutes),arn:aws:events:us-west-2:180477243137:rule/tasks-manager-cron-event-prod,Schedule tasks-manager function,ENABLED
testRule,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/testRule,,DISABLED
topup_queue,cron(0 0/6 * * ? *),arn:aws:events:us-west-2:180477243137:rule/topup_queue,,DISABLED
topups-execution-monitoring-code-cron-event-prod,cron(0 14 ? * SUN *),arn:aws:events:us-west-2:180477243137:rule/topups-execution-monitoring-code-cron-event-prod,Schedule topups-execution-monitoring-code function,ENABLED
trigger-manual-message-dev,cron(0 2 11 11 ? 2022),arn:aws:events:us-west-2:180477243137:rule/trigger-manual-message-dev,Trigger production of message for natural and company profiles improvement,ENABLED
trigger-manual-message-prod,cron(0 2 ? * 7 *),arn:aws:events:us-west-2:180477243137:rule/trigger-manual-message-prod,Trigger production of message for natural and company profiles improvement,ENABLED
update-platform-ops-statistics,cron(00 23 ? * FRI *),arn:aws:events:us-west-2:180477243137:rule/update-platform-ops-statistics,Upload report metrics of Platform Ops in the last 7 days,ENABLED
validador_OMEGA_Prod,cron(0/60 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/validador_OMEGA_Prod,validador OMEGA collection-products Prod,ENABLED
vsssnapshot,cron(0/2 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/vsssnapshot,,DISABLED
